AccountId,Region,VpcId,Name,CidrBlock,IsDefault,State,DhcpOptionsId,InstanceTenancy,AdditionalCidrBlocks,Tags
512678669104,us-east-1,vpc-0e9a61ca036678b16,mi-lz-enterprise-prod-us-east-1-vpc,10.212.240.0/23,False,available,dopt-0d37aa3dd7c0f44eb,default,[],"[{'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-09-14T15:34:23Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-09-14T15:32:26Z: VPC has been attached to the Transit Gateway'}, {'Key': 'project', 'Value': 'Enterprise prod account for new landing zone'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-09-14T15:35:05Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'Name', 'Value': 'mi-lz-enterprise-prod-us-east-1-vpc'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'createdby', 'Value': 'tshet584'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'dud', 'Value': '52529967428'}, {'Key': 'owner', 'Value': 'I ELEVATE pgvai232'}]"
512678669104,us-west-2,vpc-08d54c309a690b3be,mi-lz-enterprise-prod-us-west-2-vpc,10.213.134.0/23,False,available,dopt-0cabdaa51924c9652,default,[],"[{'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'dud', 'Value': '52529967428'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'owner', 'Value': 'I ELEVATE pgvai232'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'project', 'Value': 'Enterprise prod account for new landing zone'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-11-28T18:31:01Z: VPC has been attached to the Transit Gateway'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-11-28T18:34:13Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Name', 'Value': 'mi-lz-enterprise-prod-us-west-2-vpc'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-11-28T18:34:10Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}]"
521951334657,us-east-1,vpc-0e8781a8398c5c65d,mi-lz-dc-commerce-prod-us-east-1-vpc,10.212.232.0/23,False,available,dopt-0b1468f96004b8ebf,default,['10.215.250.0/23'],"[{'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-03-14T16:44:22Z: VPC has been attached to the Transit Gateway'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-03-14T16:49:50Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'owner', 'Value': 'I:MGP Digital Search Shop Prod Geoff Renaldo'}, {'Key': 'Name', 'Value': 'mi-lz-dc-commerce-prod-us-east-1-vpc'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'Description', 'Value': 'Prod account for commerce'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'project', 'Value': 'lz commerce-prod for mgp team'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-03-14T16:48:05Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'Requested_By', 'Value': 'bvenk850'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'dud', 'Value': '52529967170'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'location', 'Value': 'aws-us-east-1'}]"
521951334657,us-west-2,vpc-02fd82015c112d5aa,mi-lz-dc-commerce-prod-us-west-2-vpc,10.213.164.0/23,False,available,dopt-02998be9a455c088f,default,['10.216.166.0/23'],"[{'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-03-16T13:42:39Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'dud', 'Value': '52529967170'}, {'Key': 'project', 'Value': 'lz commerce-prod for mgp team'}, {'Key': 'Name', 'Value': 'mi-lz-dc-commerce-prod-us-west-2-vpc'}, {'Key': 'createdby', 'Value': 'anjok224'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-03-16T13:39:38Z: VPC has been attached to the Transit Gateway'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'owner', 'Value': 'I:MGP Digital Search Shop Prod Geoff Renaldo'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-03-16T13:42:12Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'Requested_By', 'Value': 'bvenk850'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'Description', 'Value': 'Prod account for commerce'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}]"
521951334657,eu-west-2,vpc-07947e48da9636625,mi-lz-dc-commerce-prod-eu-west-2-vpc,10.86.248.0/23,False,available,dopt-0f25b772d02e3b3e7,default,[],"[{'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'Description', 'Value': 'Commerce Prod VPC eu-west-2'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'project', 'Value': 'Commerce Prod account'}, {'Key': 'Name', 'Value': 'mi-lz-dc-commerce-prod-eu-west-2-vpc'}, {'Key': 'dud', 'Value': '52529967844'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-london-virginia-peer-rt,tgw-london-oregon-peer-rt'}, {'Key': 'RequestedBy', 'Value': 'Jesse'}, {'Key': 'location', 'Value': 'aws-eu-west-2'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2025-01-23T15:24:24Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2025-01-23T15:27:21Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2025-01-23T15:27:19Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'owner', 'Value': 'Kathy Ploof'}]"
533267294216,us-east-1,vpc-09c90f4f2b52b9538,mi-lz-data-migration-gateway-prod-us-east-1-vpc,10.215.150.0/23,False,available,dopt-08caa2f384bb68985,default,[],"[{'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-07-01T17:22:47Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'dud', 'Value': '52529967047'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2024-07-01T17:21:59Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2024-07-01T17:19:53Z: VPC has been attached to the Transit Gateway'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'project', 'Value': 'DC Prod account DMG'}, {'Key': 'Description', 'Value': 'prod account for dc data migration gateway'}, {'Key': 'RequestedBy', 'Value': 'knata210'}, {'Key': 'owner', 'Value': 'I:MGP Data Mapping Management Julia Morrison'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'Name', 'Value': 'mi-lz-data-migration-gateway-prod-us-east-1-vpc'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'location', 'Value': 'aws-us-east-1'}]"
533267294216,us-west-2,vpc-020b1130e7d443732,mi-lz-data-migration-gateway-prod-us-west-2-vpc,10.216.250.0/23,False,available,dopt-0c86466a3cbbb989d,default,"['10.216.171.128/25', '10.216.172.0/25']","[{'Key': 'Name', 'Value': 'mi-lz-data-migration-gateway-prod-us-west-2-vpc'}, {'Key': 'segment', 'Value': 'admin'}]"
521221133174,us-east-1,vpc-00d8d8a386968c56c,mi-na-dp-nonprod-vpc,172.25.40.0/22,False,available,dopt-093c5e7756a04eb82,default,"['172.25.232.0/23', '172.30.128.0/22', '172.30.132.0/23', '159.166.150.16/28', '159.166.156.128/26', '159.166.156.192/27', '172.25.50.128/26']","[{'Key': 'Name', 'Value': 'mi-na-dp-nonprod-vpc'}]"
521221133174,us-west-2,vpc-08c47c09bbdd9b168,mi-na-dp-nonprod-west-vpc,172.25.88.0/22,False,available,dopt-0a5a09c25ddf73d8d,default,[],"[{'Key': 'Name', 'Value': 'mi-na-dp-nonprod-west-vpc'}]"
520018980644,us-east-1,vpc-06aa28bedfac2fe48,mi-lz-mobile-app-prod-pci-us-east-1-vpc,10.212.180.0/23,False,available,dopt-03586837872329879,default,[],"[{'Key': 'environment', 'Value': 'prod'}, {'Key': 'Description', 'Value': 'VPC in us-east-1 for Couchbase'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'dud', 'Value': '51519541985'}, {'Key': 'project', 'Value': 'Couchbase'}, {'Key': 'Propagate-to', 'Value': 'tgw-pci-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt'}, {'Key': 'Name', 'Value': 'mi-lz-mobile-app-prod-pci-us-east-1-vpc'}, {'Key': 'RequestedBy', 'Value': 'sginj220'}, {'Key': 'owner', 'Value': 'Geoff Renaldo'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2024-12-16T13:39:19Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2024-12-16T13:34:38Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Associate-with', 'Value': 'tgw-pci-prod-accounts-rt'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2024-12-16T13:39:20Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}]"
520018980644,us-east-2,vpc-05103cde4af8f0852,mi-lz-mobile-app-prod-pci-us-east-2-vpc,10.220.24.0/22,False,available,dopt-0ffd3f3b9468c7fe5,default,[],"[{'Key': 'createdby', 'Value': 'xtan517'}, {'Key': 'segment', 'Value': 'prodpci'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'domain', 'Value': 'Network'}, {'Key': 'location', 'Value': 'aws-us-east-2'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'Name', 'Value': 'mi-lz-mobile-app-prod-pci-us-east-2-vpc'}, {'Key': 'dud', 'Value': '52529967360'}]"
520018980644,eu-west-2,vpc-00f49811b61ed5774,mi-lz-mobile-app-prod-eu-west-2-vpc,10.86.134.0/23,False,available,dopt-03da2a267fb86c577,default,['10.86.138.0/24'],"[{'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-11-18T08:53:52Z: VPC has been attached to the Transit Gateway'}, {'Key': 'Name', 'Value': 'mi-lz-mobile-app-prod-eu-west-2-vpc'}, {'Key': 'location', 'Value': 'aws-eu-west-2'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-11-18T08:56:43Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'Associate-with', 'Value': 'tgw-pci-prod-accounts-rt'}, {'Key': 'dud', 'Value': '51519541985'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'Propagate-to', 'Value': 'tgw-pci-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-london-virginia-peer-rt,tgw-london-oregon-peer-rt'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'project', 'Value': 'mobile app prod account for landing zone'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-11-18T08:57:10Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'owner', 'Value': 'F Marriott  com Tina Alexander'}]"
521690539751,us-east-1,vpc-0e336bb329dfe26fd,avm-test-01-vpc-us-east-1,10.212.37.128/25,False,available,dopt-059bce1bebd205c57,default,[],"[{'Key': 'Name', 'Value': 'avm-test-01-vpc-us-east-1'}]"
533267360957,us-east-1,vpc-04d47cbb9e905b2bc,prod-inspection-vpc,10.84.130.0/24,False,available,dopt-04e5c5cb2b2cc3120,default,[],"[{'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'Name', 'Value': 'prod-inspection-vpc'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'accenture_ru', 'Value': 'n'}]"
533267360957,us-east-1,vpc-075fe05167e66fbd4,egress-vpc-us-east-1-vpc,10.84.129.0/24,False,available,dopt-04e5c5cb2b2cc3120,default,['10.84.135.224/27'],"[{'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'domain', 'Value': 'Network'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'Name', 'Value': 'egress-vpc-us-east-1-vpc'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'accenture_ru', 'Value': 'n'}]"
533267360957,us-east-2,vpc-09eda0052454b5906,egress-vpc-us-east-2-vpc,10.84.146.0/24,False,available,dopt-0b2cff0e10bfb7b87,default,['10.84.151.224/27'],"[{'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'Name', 'Value': 'egress-vpc-us-east-2-vpc'}, {'Key': 'location', 'Value': 'aws-us-east-2'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'domain', 'Value': 'Network'}]"
533267360957,us-east-2,vpc-087479b9218ae9356,prod-inspection-vpc,10.84.145.0/24,False,available,dopt-0b2cff0e10bfb7b87,default,[],"[{'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'domain', 'Value': 'Network'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'location', 'Value': 'aws-us-east-2'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'Name', 'Value': 'prod-inspection-vpc'}, {'Key': 'managedby', 'Value': 'Terraform'}]"
533267360957,us-west-2,vpc-0fb7f48ce58a4809a,egress-vpc-us-west-2-vpc,10.84.137.0/24,False,available,dopt-02042993ea535ac6c,default,['10.84.143.224/27'],"[{'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'domain', 'Value': 'Network'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'Name', 'Value': 'egress-vpc-us-west-2-vpc'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'accenture_ru', 'Value': 'n'}]"
533267360957,us-west-2,vpc-03dc4516ca7899977,prod-inspection-vpc,10.84.138.0/24,False,available,dopt-02042993ea535ac6c,default,[],"[{'Key': 'environment', 'Value': 'prod'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'Name', 'Value': 'prod-inspection-vpc'}]"
533267360957,ap-southeast-1,vpc-01ec5d42e379dd5c5,prod-inspection-vpc,10.84.161.0/24,False,available,dopt-00df7b3a6a2b7d0f3,default,[],"[{'Key': 'dud', 'Value': '52529967360'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'location', 'Value': 'aws-ap-southeast-1'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'Name', 'Value': 'prod-inspection-vpc'}]"
533267360957,ap-southeast-1,vpc-0a17d406e14f57dea,egress-vpc-ap-southeast-1-vpc,10.84.162.0/24,False,available,dopt-00df7b3a6a2b7d0f3,default,['10.84.167.224/27'],"[{'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'Name', 'Value': 'egress-vpc-ap-southeast-1-vpc'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'location', 'Value': 'aws-ap-southeast-1'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'owner', 'Value': 'Matt Barczak'}, {'Key': 'accenture_ru', 'Value': 'n'}]"
533267425031,us-east-1,vpc-019b55d5a969a5334,partnernet-inspection-vpc,10.215.126.0/25,False,available,dopt-0de0ac32ca0a80795,default,[],"[{'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'Name', 'Value': 'partnernet-inspection-vpc'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'environment', 'Value': 'staging'}]"
533267425031,us-east-1,vpc-095f40bb7f91ba1f8,staging-ingress-vpc,10.215.125.0/24,False,available,dopt-0de0ac32ca0a80795,default,['10.215.116.0/23'],"[{'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'environment', 'Value': 'staging'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'Name', 'Value': 'staging-ingress-vpc'}]"
533267425031,us-west-2,vpc-02e725ecc7a81f78f,partnernet-inspection-usw2-vpc,10.213.126.0/25,False,available,dopt-0e7d6cff0ad34db55,default,[],"[{'Key': 'Name', 'Value': 'partnernet-inspection-usw2-vpc'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'managedby', 'Value': 'Terraform'}, {'Key': 'environment', 'Value': 'staging'}, {'Key': 'owner', 'Value': 'NetDevops'}]"
533267425031,us-west-2,vpc-0e226c9011a02f4ec,staging-ingress-usw2-vpc,10.213.125.0/24,False,available,dopt-0e7d6cff0ad34db55,default,"['10.213.39.0/26', '10.213.39.128/25']","[{'Key': 'owner', 'Value': 'NetDevops'}, {'Key': 'department', 'Value': 'NetDevOps'}, {'Key': 'project', 'Value': 'cloud evolution'}, {'Key': 'accenture_ru', 'Value': 'n'}, {'Key': 'createdby', 'Value': 'otsul062'}, {'Key': 'dud', 'Value': '52529967360'}, {'Key': 'environment', 'Value': 'staging'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'Name', 'Value': 'staging-ingress-usw2-vpc'}, {'Key': 'cloudservice', 'Value': 'no_tier0_confluentcloud'}, {'Key': 'managedby', 'Value': 'Terraform'}]"
537546261936,us-east-1,vpc-0500889eca8d7f8f1,mi-lz-na-shared-platform-prod-us-east-1-vpc,10.212.156.0/23,False,available,dopt-0dfb7a1e18ecf943b,default,[],"[{'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'owner', 'Value': 'S Public Cloud kdelt508'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-10-11T06:17:47Z: VPC has been attached to the Transit Gateway'}, {'Key': 'dud', 'Value': '51519542158'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-10-11T06:20:33Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'project', 'Value': 'AWS Landing zone'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-10-11T06:20:59Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'Name', 'Value': 'mi-lz-na-shared-platform-prod-us-east-1-vpc'}]"
537546261936,us-west-2,vpc-03c6a63d1d9bb0cb6,mi-lz-na-shared-platform-prod-us-west-2-vpc,10.213.156.0/22,False,available,dopt-0cb124b73d16e4d63,default,[],"[{'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-09-20T13:20:40Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'createdby', 'Value': 'rjain362'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-09-20T13:19:58Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'Name', 'Value': 'mi-lz-na-shared-platform-prod-us-west-2-vpc'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'owner', 'Value': 'S Public Cloud kdelt508'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-09-20T13:16:57Z: VPC has been attached to the Transit Gateway'}, {'Key': 'project', 'Value': 'AWS Landing zone'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'dud', 'Value': '51519542158'}]"
556822949751,us-west-2,vpc-066a4e910c61db200,mi-lz-na-gis-dr-prod-us-west-2-vpc,10.91.34.0/23,False,available,dopt-05b8660422455c7b6,default,"['10.91.57.0/25', '10.91.57.128/26']","[{'Key': 'STNOStatus-VPCAssociation', 'Value': '2022-09-13T20:11:09Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'environment', 'Value': 'prod'}, {'Key': 'Propagate-to', 'Value': 'tgw-prod-accounts-rt,tgw-dx-prod-rt,tgw-shared-account-rt,tgw-oregon-virginia-peer-rt'}, {'Key': 'owner', 'Value': 'S Public Cloud kdelt508'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'dud', 'Value': '52529967510'}, {'Key': 'location', 'Value': 'aws-us-west-2'}, {'Key': 'Name', 'Value': 'mi-lz-na-gis-dr-prod-us-west-2-vpc'}, {'Key': 'tfe_created', 'Value': 'true'}, {'Key': 'Associate-with', 'Value': 'tgw-prod-accounts-rt'}, {'Key': 'STNOStatus-VPCPropagation', 'Value': '2022-09-13T20:11:24Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'project', 'Value': 'DR GIS account for landing zone'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2022-09-13T20:07:48Z: VPC has been attached to the Transit Gateway'}, {'Key': 'createdby', 'Value': 'tshet584'}]"
554738860625,us-east-1,vpc-0a67505c14a363afd,mi-lz-mpg-test-us-east-1-vpc,10.215.97.0/24,False,available,dopt-0d313c6a0c101548a,default,[],"[{'Key': 'STNOStatus-VPCPropagation', 'Value': '2023-07-27T18:42:52Z: VPC RT propagation has been enabled to the Transit Gateway Routing Table/Domain'}, {'Key': 'Propagate-to', 'Value': 'tgw-nonprod-accounts-rt,tgw-dx-nonprod-rt,tgw-shared-account-rt,tgw-virginia-oregon-peer-rt'}, {'Key': 'Description', 'Value': 'MPG Platform account'}, {'Key': 'tfc_created', 'Value': 'true'}, {'Key': 'dud', 'Value': '51519542154'}, {'Key': 'Associate-with', 'Value': 'tgw-nonprod-accounts-rt'}, {'Key': 'environment', 'Value': 'test'}, {'Key': 'STNOStatus-VPCAttachment', 'Value': '2023-07-27T18:40:28Z: VPC has been attached to the Transit Gateway'}, {'Key': 'location', 'Value': 'aws-us-east-1'}, {'Key': 'cloudservice', 'Value': 'no_tier0_vpc'}, {'Key': 'RequestedBy', 'Value': 'numen682'}, {'Key': 'Name', 'Value': 'mi-lz-mpg-test-us-east-1-vpc'}, {'Key': 'owner', 'Value': 'B:GO MAR Prop Gateway Paul Tuscan'}, {'Key': 'STNOStatus-VPCAssociation', 'Value': '2023-07-27T18:42:51Z: VPC has been associated with the Transit Gateway Routing Table/Domain'}, {'Key': 'createdby', 'Value': 'amanj426'}, {'Key': 'project', 'Value': 'MPG Platform account'}]"
